Epoch,Discriminator_Loss,Generator_Loss,Generator_MSE
1507,0.654936224,0.873414695,0.291484523
1508,0.65227437,0.877588987,0.209417074
1509,0.65715003,0.866203904,0.177478179
1510,0.665646106,0.852707505,0.156957345
1511,0.640970111,0.908726215,0.246603907
1512,0.658545077,0.838922739,0.200956893
1513,0.672565579,0.824676454,0.155486303
1514,0.680205196,0.83095932,0.137873792
1515,0.654449224,0.896001637,0.218092944
1516,0.641027898,0.907828331,0.224385347
1517,0.656506836,0.873148799,0.11951153
1518,0.672205508,0.850243151,0.234212553
1519,0.680069864,0.80550611,0.19314425
1520,0.663270593,0.835837603,0.218469437
1521,0.642495215,0.842297196,0.118867239
1522,0.674848914,0.805804431,0.115986642
1523,0.67011863,0.813128054,0.181776156
1524,0.691471696,0.774103105,0.165745806
1525,0.669078797,0.83384496,0.19078557
1526,0.642698169,0.956580579,0.20605676
1527,0.63330245,0.951201558,0.325915403
1528,0.675285786,0.794189155,0.16700724
1529,0.657385707,0.858793259,0.214698271
1530,0.650972456,0.914791286,0.221777266
1531,0.655274212,0.898380518,0.195533803
1532,0.660978466,0.864816666,0.263208068
1533,0.622888952,0.915266991,0.243570345
1534,0.665990442,0.864113927,0.172247005
1535,0.670114875,0.82292819,0.163404508
1536,0.658089101,0.899936318,0.270498776
1537,0.646292865,0.914435625,0.299117247
1538,0.645124644,0.894230723,0.160149186
1539,0.629720688,0.874028683,0.400309449
1540,0.683239639,0.814024329,0.212326726
1541,0.675140202,0.803658307,0.224973726
1542,0.656736404,0.824939013,0.194163015
1543,0.646892816,0.845213413,0.214105469
1544,0.658313513,0.855677962,0.252992336
1545,0.657757878,0.850610614,0.250296584
1546,0.659270167,0.86613512,0.242459044
1547,0.634587139,0.89540273,0.188543539
1548,0.640381545,0.879633009,0.257648783
1549,0.671179205,0.850037575,0.254790401
1550,0.667710155,0.832732916,0.192919777
1551,0.641269654,0.934825301,0.292816868
1552,0.663245499,0.889187455,0.287830742
1553,0.661555737,0.867138922,0.226444457
1554,0.685167432,0.831827521,0.14088813
1555,0.693171918,0.803468168,0.207977371
1556,0.690294117,0.801842809,0.195850108
1557,0.68090421,0.837958038,0.154992947
1558,0.645065665,0.977986693,0.229274021
1559,0.675418168,0.855349302,0.168638129
1560,0.681354314,0.853309512,0.230929952
1561,0.699836344,0.807728171,0.197124978
1562,0.691526502,0.830943048,0.256226639
1563,0.65219906,0.919666469,0.139858462
1564,0.674026042,0.932235837,0.23984723
1565,0.688021451,0.848304033,0.262744504
1566,0.680390984,0.853839755,0.280387513
1567,0.695125699,0.89285934,0.232348688
1568,0.645796686,0.940559745,0.344551312
1569,0.644469708,0.95101589,0.237374239
1570,0.66656518,0.875742972,0.182900676
1571,0.682143897,0.845707893,0.195875399
1572,0.695929289,0.80503881,0.227399923
1573,0.68812871,0.81110096,0.133956924
1574,0.684290767,0.837371409,0.175819847
1575,0.653650999,0.916923642,0.246592816
1576,0.657634228,0.887904167,0.230653649
1577,0.671240151,0.803161144,0.161164228
1578,0.683591932,0.864444375,0.232738652
1579,0.663428426,0.914799333,0.214129053
1580,0.643192351,0.949610829,0.148174199
1581,0.648343623,0.87212348,0.180583133
1582,0.655883104,0.842948198,0.213917678
1583,0.675495803,0.851412177,0.162628432
1584,0.669533134,0.886315942,0.247263432
1585,0.635101736,0.917254806,0.198796374
1586,0.658586562,0.892119527,0.171114465
1587,0.670666099,0.831066847,0.177684796
1588,0.660671204,0.889034927,0.132231857
1589,0.645751417,0.879232109,0.15191843
1590,0.663045615,0.879906178,0.239872715
1591,0.646029651,0.904286623,0.195894234
1592,0.660643965,0.86802429,0.200491864
1593,0.660999984,0.927857399,0.287518693
1594,0.670974821,0.873679399,0.185294345
1595,0.660237759,0.894532382,0.292288798
1596,0.647141039,0.894814193,0.232666463
1597,0.673298389,0.8377496,0.134645851
1598,0.675953537,0.849426866,0.146069347
1599,0.662970573,0.853227735,0.260275787
1600,0.652559191,0.878344059,0.193525141
1601,0.664354771,0.919124007,0.19207182
1602,0.619474679,0.947366357,0.15479255
1603,0.646133602,0.872943997,0.187780048
1604,0.689382374,0.815772176,0.169934447
1605,0.685137153,0.821032166,0.230862837
1606,0.673453182,0.871977091,0.234552766
1607,0.66500631,0.871612549,0.172084973
1608,0.672733068,0.916395843,0.171530034
1609,0.655022621,0.919554412,0.247152869
1610,0.643705815,0.956079364,0.155554235
1611,0.65180105,0.89440763,0.157634002
1612,0.662552029,0.887792468,0.134232186
1613,0.651864499,0.880829096,0.157581559
1614,0.686374664,0.840190172,0.179990605
1615,0.669894993,0.854758561,0.12609068
1616,0.643463552,0.955736041,0.183983672
1617,0.653700083,0.908243537,0.21148743
1618,0.67331472,0.877406716,0.20658736
1619,0.671808392,0.860558152,0.185333024
1620,0.653455019,0.90842402,0.158422662
1621,0.648640424,0.925624251,0.15051284
1622,0.677706063,0.833396316,0.191813535
1623,0.665880173,0.870126724,0.204002441
1624,0.647304118,0.889780641,0.187914297
1625,0.658976048,0.968473196,0.184825286
1626,0.697033852,0.838407755,0.13717498
1627,0.685057282,0.820394695,0.176738135
1628,0.677806348,0.845375299,0.190359784
1629,0.677015841,0.901180863,0.176670327
1630,0.642561257,0.958821118,0.215961394
1631,0.681560636,0.853472173,0.209624827
1632,0.673528612,0.870130301,0.154360845
1633,0.6198816,0.914041281,0.176844732
1634,0.667659998,0.807793319,0.17597177
1635,0.61696972,0.972615719,0.190971929
1636,0.684939176,0.819671869,0.120292861
1637,0.660245776,0.864454031,0.195201456
1638,0.670347005,0.869881034,0.148667851
1639,0.671224475,0.822784126,0.184392893
1640,0.646459669,0.873533607,0.205171337
1641,0.668548286,0.834088802,0.159630121
1642,0.68672207,0.798731565,0.163637383
1643,0.655219972,0.838525712,0.165224245
1644,0.65548259,0.894167781,0.147636692
1645,0.658873022,0.883735895,0.176127776
1646,0.663010955,0.868879259,0.131726704
1647,0.666901022,0.891839206,0.166541157
1648,0.666148752,0.824385405,0.199369806
1649,0.677164465,0.818939447,0.166435392
1650,0.68218869,0.83639282,0.176518919
1651,0.668616563,0.836381674,0.218092373
1652,0.676234871,0.85133934,0.242418297
1653,0.688102126,0.846741438,0.267342736
1654,0.671030462,0.890592039,0.203404412
1655,0.648515999,0.892049909,0.205487925
1656,0.673910081,0.87220192,0.171309654
1657,0.661392093,0.890341759,0.242905779
1658,0.673381239,0.835076511,0.140658494
1659,0.682203531,0.842618108,0.195727689
1660,0.687441945,0.834730506,0.166468734
1661,0.673540354,0.803034186,0.165603604
1662,0.695429802,0.803493679,0.144492956
1663,0.666937828,0.867460489,0.217823947
1664,0.670722842,0.86758405,0.147821106
1665,0.681415588,0.849757433,0.242033799
1666,0.628869414,1.007243156,0.183255187
1667,0.655806065,0.876843452,0.150017082
1668,0.666779876,0.87247169,0.266050552
1669,0.672460824,0.838215649,0.177939094
1670,0.648753881,0.888550878,0.163929119
1671,0.667423129,0.809107304,0.187993328
1672,0.677544802,0.820813954,0.136300113
1673,0.684618682,0.837768674,0.115599619
1674,0.653076768,0.897420287,0.128620339
1675,0.667462766,0.824842215,0.184970652
1676,0.648265004,0.936013222,0.150171431
1677,0.655799866,0.886147261,0.114662971
1678,0.665864587,0.836051106,0.136815115
1679,0.652347893,0.86591512,0.137358546
1680,0.67429322,0.853916764,0.117183246
1681,0.65770185,0.838833809,0.155695494
1682,0.67447111,0.833455086,0.121509659
1683,0.657046884,0.894065022,0.15369439
1684,0.657810628,0.892647624,0.130699566
1685,0.66799286,0.888835907,0.136891126
1686,0.655287355,0.90565753,0.107609806
1687,0.668156922,0.815317094,0.160730597
1688,0.68030107,0.846193254,0.157447021
1689,0.633862078,0.93097347,0.117840921
1690,0.656915218,0.904368997,0.156537544
1691,0.659395814,0.859758258,0.200213975
1692,0.635220498,0.939559281,0.194033423
1693,0.670416445,0.859053612,0.191721314
1694,0.691705644,0.811991274,0.166482732
1695,0.678161502,0.833721995,0.176005402
1696,0.650224566,0.912197828,0.21193518
1697,0.682477683,0.85095197,0.180844689
1698,0.663493156,0.889840722,0.180821058
1699,0.634403944,0.936318398,0.195966948
1700,0.678678542,0.839863777,0.213627902
1701,0.633520782,0.886229217,0.177791015
1702,0.693786204,0.788938046,0.170296302
1703,0.640094012,0.954095304,0.128860016
1704,0.668752104,0.848643422,0.196166098
1705,0.685043573,0.815464973,0.145845952
1706,0.688661188,0.81190455,0.145330592
1707,0.663780451,0.913834095,0.223538119
1708,0.650729537,0.900592864,0.240657171
1709,0.674239457,0.885207474,0.331050575
1710,0.681402057,0.849490464,0.219186548
1711,0.691360027,0.873797059,0.269842369
1712,0.6568183,0.922664523,0.30210587
1713,0.659157127,0.917413712,0.248179698
1714,0.665978253,0.910942554,0.139049527
1715,0.679794192,0.85413301,0.174091104
1716,0.647522271,0.889504373,0.185648512
1717,0.694911122,0.814368963,0.186741039
1718,0.678927362,0.868444026,0.1875446
1719,0.669145912,0.879749537,0.187145487
1720,0.686455756,0.8767941,0.203343095
1721,0.664431006,0.888944387,0.222945401
1722,0.690146118,0.815114379,0.216927116
1723,0.690564215,0.865814209,0.160051912
1724,0.690368503,0.80890727,0.190318478
1725,0.676178217,0.869591594,0.340445028
1726,0.643569589,1.032217503,0.287937985
1727,0.64468044,0.913357198,0.229022508
1728,0.688555419,0.822728515,0.253678234
1729,0.661669999,0.861658812,0.308665491
1730,0.634110749,0.977484703,0.253509837
1731,0.687863111,0.85419631,0.227478467
1732,0.660611808,0.85771966,0.304141274
1733,0.665002555,0.892465591,0.207735148
1734,0.659330934,0.890784681,0.201362501
1735,0.680507571,0.815269709,0.219725104
1736,0.688504636,0.887314975,0.157869568
1737,0.663915694,0.900122762,0.166271126
1738,0.651835382,0.917804539,0.162985287
1739,0.68304193,0.87021625,0.169398776
1740,0.671921939,0.905668557,0.149352754
1741,0.684168369,0.914155185,0.142576699
1742,0.682132214,0.842676342,0.167972709
1743,0.637930006,0.972915411,0.168720773
1744,0.651457608,0.986130118,0.163183794
1745,0.633166179,1.007089257,0.156027863
1746,0.688203573,0.847925723,0.248451073
1747,0.671357155,0.879858553,0.238803803
1748,0.68549192,0.869491458,0.125223802
1749,0.671345562,0.913457811,0.14165306
1750,0.635341048,0.981392264,0.125940766
1751,0.670376152,0.90702498,0.201294654
1752,0.654092818,0.876731396,0.162827793
1753,0.667265207,0.866792321,0.15002402
1754,0.678935051,0.889600992,0.119493075
1755,0.654185593,0.896885633,0.160183819
1756,0.647349715,0.923888206,0.145161824
1757,0.660579801,0.919576824,0.128987536
1758,0.679143608,0.842324376,0.142754191
1759,0.654179871,0.899471164,0.116990361
1760,0.644914925,0.947996557,0.123708223
1761,0.640085161,0.932618439,0.12058356
1762,0.665752351,0.884312749,0.109460151
1763,0.654665202,0.873176455,0.116122006
1764,0.653647423,0.876592577,0.105950778
1765,0.681219637,0.900648475,0.113385133
1766,0.67478317,0.862359285,0.151583912
1767,0.678607643,0.868713379,0.113332223
1768,0.667258292,0.866244853,0.111776683
1769,0.684983879,0.818248332,0.119459214
1770,0.672822595,0.869086087,0.131483791
1771,0.641032755,0.95858109,0.120336188
1772,0.654898942,0.935951889,0.160996323
1773,0.663191319,0.849910259,0.130482681
1774,0.684071153,0.831674099,0.103420355
1775,0.65869531,0.924581885,0.130655167
1776,0.676617742,0.833465219,0.107171317
1777,0.687020987,0.815526366,0.118924215
1778,0.659034938,0.947070718,0.0987194
1779,0.671013027,0.886256874,0.097697067
1780,0.679440886,0.814474165,0.098618278
1781,0.68789345,0.81948638,0.099068652
1782,0.684400529,0.823679388,0.138089052
1783,0.677449226,0.878933668,0.092371617
1784,0.643680617,0.998682976,0.149736388
1785,0.661831856,0.829431295,0.172394215
1786,0.68356657,0.846760273,0.134782322
1787,0.655283123,0.872074366,0.121349473
1788,0.656115592,0.890569329,0.190322529
1789,0.652172476,0.916894257,0.142074724
1790,0.634617865,0.865653336,0.190217421
1791,0.681422591,0.810152292,0.158802598
1792,0.67540887,0.814033508,0.248022461
1793,0.652737677,0.875571549,0.169558999
1794,0.654031485,0.878159225,0.207557768
1795,0.668842018,0.856964231,0.235756751
1796,0.705874205,0.812903285,0.29748438
1797,0.667724401,0.867585182,0.270629363
1798,0.660272568,0.897780895,0.271801477
1799,0.697305858,0.798313498,0.207495919
1800,0.662991554,0.854726672,0.258536837
1801,0.661920726,0.88218832,0.382342723
1802,0.69735387,0.833657086,0.429657589
1803,0.650501639,0.953710318,0.304893639
1804,0.671060622,0.871854782,0.242045521
1805,0.654843837,0.949946642,0.285093178
1806,0.684517115,0.849131346,0.163093669
1807,0.650924742,0.915800035,0.29231957
1808,0.673468888,0.911756277,0.215350744
1809,0.657233506,0.841624916,0.217324915
1810,0.682430327,0.808333993,0.133361406
1811,0.649563551,0.907054543,0.118885112
1812,0.667985111,0.862915993,0.143666336
1813,0.691359192,0.807509184,0.189149425
1814,0.679249853,0.830834806,0.180158247
1815,0.637303501,0.881673813,0.218097588
1816,0.654051483,0.901059747,0.164376277
1817,0.663280427,0.856985152,0.156878238
1818,0.675816059,0.849769354,0.172032811
1819,0.658699751,0.892886162,0.149586935
1820,0.643721819,0.922863364,0.159166279
1821,0.668374628,0.906631589,0.188408035
1822,0.648568422,0.922320485,0.135807613
1823,0.618693173,0.99995178,0.19870713
1824,0.65616104,0.895784378,0.097107298
1825,0.62779066,0.95167315,0.107147971
1826,0.671603769,0.826464772,0.172699381
1827,0.650150657,0.856571972,0.151703346
1828,0.669326156,0.886492848,0.23106012
1829,0.643624157,0.878431976,0.149506402
1830,0.647985101,0.887410998,0.20758727
1831,0.625670642,0.956266165,0.2489984
1832,0.666616142,0.856090307,0.165589499
1833,0.659244806,0.869707167,0.178619202
1834,0.660587937,0.841822743,0.214812786
1835,0.677030772,0.829537153,0.185079367
1836,0.648341388,0.839281797,0.163134863
1837,0.647653252,0.879344821,0.225042922
1838,0.678196281,0.795403242,0.219520396
1839,0.614417925,0.964196146,0.251532667
1840,0.638582677,0.896071076,0.187855271
1841,0.67697835,0.834688485,0.291762145
1842,0.672148228,0.858434021,0.272772789
1843,0.668465197,0.813709199,0.274495305
1844,0.64877364,0.904939055,0.280182793
1845,0.634249151,0.907625496,0.265745716
1846,0.695332527,0.804211736,0.184931441
1847,0.697445393,0.810610771,0.363917943
1848,0.679463208,0.824306369,0.216728612
1849,0.690688401,0.801952481,0.201375136
1850,0.672065586,0.838467956,0.270648744
1851,0.636287808,0.892915726,0.221540476
1852,0.665412635,0.861736655,0.279684017
1853,0.687942475,0.833153784,0.308295507
1854,0.671854019,0.859855473,0.28729539
1855,0.650408298,0.980712473,0.176944004
1856,0.662371725,0.872935176,0.227811299
1857,0.683948219,0.835515618,0.189730221
1858,0.685171306,0.820351362,0.24446955
1859,0.680153191,0.849966645,0.212826781
1860,0.626290008,0.919299424,0.251713715
1861,0.674223512,0.833632469,0.21430961
1862,0.643676162,0.887398362,0.317381661
1863,0.663852721,0.878880024,0.157651713
1864,0.663993925,0.868024111,0.210640817
1865,0.644518793,0.945344388,0.216468988
1866,0.632171541,0.909145832,0.263172585
1867,0.642060369,0.905635536,0.254870044
1868,0.62620616,0.890653729,0.226599099
1869,0.601055145,0.995354056,0.289032852
1870,0.630311012,0.906967998,0.231762832
1871,0.656020224,0.950106978,0.270261725
1872,0.666172177,0.878595948,0.192589977
1873,0.64773196,0.864856839,0.298639212
1874,0.664602727,0.913518727,0.332896979
1875,0.670885414,0.880884111,0.224855908
1876,0.677650601,0.859218776,0.182229646
1877,0.658239484,0.894224167,0.333389891
1878,0.686118364,0.883578718,0.281844977
1879,0.63273865,0.95142293,0.413987187
1880,0.658714026,0.910928249,0.346061188
1881,0.671507716,0.914320827,0.242139414
1882,0.681649536,0.846032023,0.344175295
1883,0.671338558,0.899441719,0.29247685
1884,0.643145084,1.028137684,0.1957162
1885,0.684744298,0.819575667,0.173130254
1886,0.639441192,0.915809155,0.214622244
1887,0.676073164,0.843632936,0.141576217
1888,0.664471537,0.900471687,0.217119998
1889,0.643537074,0.965817988,0.166233845
1890,0.686232895,0.845203161,0.156929194
1891,0.607464164,1.005096674,0.123059629
1892,0.6938636,0.887378216,0.211265681
1893,0.672057629,0.903473496,0.115874105
1894,0.656180412,0.910436213,0.10473153
1895,0.663139403,0.874101818,0.136896256
1896,0.692568392,0.836553574,0.131405656
1897,0.656474233,0.903279781,0.118899863
1898,0.683999836,0.842620611,0.131540299
1899,0.695931882,0.835430622,0.195307745
1900,0.649783373,0.940657914,0.116885392
1901,0.639440686,1.008085132,0.117733288
1902,0.672786444,0.90793705,0.125542467
1903,0.676504552,0.908116937,0.10196724
1904,0.66075024,0.950698018,0.142228297
1905,0.647865206,0.945805907,0.108231726
1906,0.664648861,0.904597878,0.121144917
1907,0.596460357,1.060496926,0.123284857
1908,0.662522405,0.916674495,0.110836257
1909,0.693470925,0.866534173,0.111988946
1910,0.672720075,0.897956729,0.116448656
1911,0.655682534,0.88183403,0.112593906
1912,0.655333519,0.889683843,0.141723941
1913,0.662578404,0.93590641,0.12045968
1914,0.682482541,0.855885923,0.140756535
1915,0.669133127,0.866810262,0.136943232
1916,0.633344591,0.988084495,0.119323934
1917,0.632460237,1.005851507,0.15625159
1918,0.666446418,0.860889375,0.129539629
1919,0.639622092,0.919453204,0.149433763
1920,0.666651547,0.871668577,0.125530703
1921,0.694281876,0.812993646,0.163808493
1922,0.650721639,0.866971135,0.16513899
1923,0.642437726,0.959659398,0.141931371
1924,0.687011957,0.806063533,0.157405222
1925,0.675389409,0.791657567,0.145854184
1926,0.670346051,0.856755137,0.158488528
1927,0.683278054,0.803833008,0.161299206
1928,0.666251153,0.836073399,0.170045011
1929,0.648180008,0.919207931,0.160601349
1930,0.685035825,0.824220181,0.147251969
1931,0.695040494,0.796425164,0.195274183
1932,0.7000525,0.800226569,0.264133217
1933,0.694878429,0.874855876,0.285893682
1934,0.657618672,0.951021075,0.280059922
1935,0.700028062,0.841264725,0.249890854
1936,0.70432663,0.870534599,0.265213624
1937,0.665171981,0.916450977,0.146868089
1938,0.659850299,0.90301615,0.269275071
1939,0.697919071,0.845938027,0.16856729
1940,0.699745625,0.829932272,0.242469438
1941,0.699112892,0.854487479,0.239546803
1942,0.681653082,0.863695681,0.219962303
1943,0.659907579,0.926270127,0.189996014
1944,0.670247883,0.890236437,0.204543608
1945,0.637952447,1.009507895,0.159457023
1946,0.659722477,0.884679079,0.133499545
1947,0.630383849,0.986215949,0.216850062
1948,0.699140489,0.859630704,0.176975443
1949,0.680042326,0.825982928,0.242949615
1950,0.665877134,0.897831082,0.169161773
1951,0.682884216,0.862327099,0.228911423
1952,0.665594757,0.896460056,0.25549843
1953,0.688544482,0.842556059,0.206204058
1954,0.693276852,0.883903384,0.161351735
1955,0.649638623,0.946464658,0.189604138
1956,0.64690873,0.952256382,0.174228412
1957,0.685186684,0.883466184,0.194459824
1958,0.632891238,0.961185694,0.181426455
1959,0.676983237,0.903200805,0.212253547
1960,0.651259035,0.937736988,0.206498855
1961,0.67768985,0.835459888,0.173708739
1962,0.683288395,0.890456796,0.23398748
1963,0.649276048,0.979887247,0.182169995
1964,0.668086737,0.867423177,0.180413423
1965,0.642506301,0.935199618,0.168798457
1966,0.67481491,0.880758286,0.255671751
1967,0.698183179,0.903565109,0.172432987
1968,0.658647984,0.879359186,0.213294897
1969,0.658314586,0.906580925,0.193199412
1970,0.682504833,0.843854904,0.163806032
1971,0.664911479,0.901117027,0.194728208
1972,0.649143457,0.913449943,0.186083224
1973,0.688348949,0.863622129,0.117775424
1974,0.655674845,0.968367815,0.168404883
1975,0.662825584,0.905590773,0.207343034
1976,0.657601357,0.903388619,0.178731315
1977,0.649131894,0.869363546,0.183179673
1978,0.656523347,0.895783722,0.147883835
1979,0.676730156,0.84460187,0.158580623
1980,0.642295867,0.922732353,0.146956853
1981,0.667387336,0.874195337,0.174893831
1982,0.675703496,0.897561789,0.127994329
1983,0.658222288,0.946542561,0.105651621
1984,0.640379429,0.978671193,0.229800741
1985,0.623209924,0.998585343,0.214979606
1986,0.683453083,0.862704039,0.161864633
1987,0.650220782,0.899428308,0.226511777
1988,0.658344895,0.885229468,0.147216975
1989,0.651034713,0.893989086,0.200897013
1990,0.68919003,0.857518911,0.18463927
1991,0.646206915,0.915636778,0.195033035
1992,0.666395575,0.871754229,0.135799603
1993,0.65373072,0.920113146,0.130197313
1994,0.670836359,0.867088675,0.150187204
1995,0.63564992,0.893027306,0.170226803
1996,0.677850157,0.888237894,0.10978615
1997,0.633885324,0.947057307,0.164622763
1998,0.623921275,0.956360042,0.206697659
1999,0.647617698,0.917466879,0.131014405
2000,0.630187988,0.914611459,0.131865104
